datetime,source,url,title,content
2020-07-10,新闻一家人,http://mp.weixin.qq.com/s?__biz=MzA3MTA4MTAzMQ==&amp;mid=2657480670&amp;idx=1&amp;sn=0e3fed3854ca5ccec19e4c479ff56bcd&amp;chksm=84a242f6b3d5cbe03d4e4153b64932081a1b10bf186862afc3e0e6eebfc93a384ae2ae2b91e6&amp;scene=27#wechat_redirect,明新记忆 | 一院两平台，三人四春秋,"葛书润，2016级新闻学院新法实验班本科生；邓海滢，2016级新闻学院新法实验班本科生；林子璐，2016级新闻学院本科生。本科期间，三人均加入了《新闻周报》、RUC新闻坊两个院内学生实践平台；合作作品《马连洼西路大撤退》（截至删稿阅读量26万+），《胶水里游泳：外卖骑手的流动人生》（发于澎湃新闻镜相频道，并获当月排行榜第五名）；《高烧遇冷？城市马拉松的冰与火之歌》（获中国数据新闻大赛三等奖）；《“佼佼者”嘉洋》（获“澎湃·镜相”非虚构写作大赛提名奖，位列第十二名）等。她们的故事，从一篇报道开始。三人“在路上”，从左至右依次为：邓海滢，葛书润，林子璐冬天里的一把火虽然同在新周评论部当干事，但起初她们鲜有交集，直到2017年的初冬。那年冬天，北京开始了一场轰轰烈烈的清退群租房的行动。当时网上虽然有一些关于此事的消息，但相关报道却寥寥无几。真正促成她们要去实地看一看的契机是林子璐刷朋友圈时看到：西门外的烧烤摊摊主决定回老家，因为他们住的群租房被清退了。“我感觉没法就坐在宿舍里看着这一切发生”，被清退的房子到底有什么隐患，突发的行动给漂在北京的外乡人带来什么样的影响，这一切的答案只有到实地去看才有可能得到答案。借助微博聊天初步锁定了采访地点，林子璐和同部门的葛书润、邓海滢一起，在周末的清晨搭上了前往马连洼的公交。但采访并不如她们一开始所设想的那般顺利。邓海滢回忆道，原本微博线索中的地点在仁和公寓，但抵达后才发现，现场已经完成清退，人去楼空。在北京的大风天里晃悠了半天，也没能见半点人影。经过一位居民的指路，才找到了正在清退的几处居民点，采访有了柳暗花明的机会。十一月末的北京已经足够冷，要清退的群租房里断水断电，群租房的房东邀请她们进屋谈谈的那一刻，她们“感觉整个人都活过来了”。“挨了那场冻，我们似乎更能和当晚要离开的人共情。那天晚上，我们起码还能回到宿舍，但他们是真的没地方去了，” 葛书润说。马连洼现场，搬家公司搬运的基本都是大件财产，普通物品被丢弃到一边。没有多少时间的人们必须反复核算成本，做出最经济的抉择。回去的公交车上，三个人不约而同，“一定要在当天写完这篇稿子”。驱动她们的力量很简单，像林子璐所说，“当时有一种一定要去记录什么，表达什么的冲动。”当然，在三个大二学生有点热血上头的时候，学院的老师也适时给她们“降了降火”。葛书润提到，在写作稿件时，她们曾经考虑过要不要提及附近有人自杀的传闻写进去，但唐铮老师的三连问“能确认消息的真实性吗？和你们报道的主题有关联吗？报道出来是否会导致舆论失焦吗？”让她们重新审视了自己在写作时是否过度被情绪牵动，反而忽视了新闻真实和平衡的要求。“这样的状态其实蛮常见，但这是危险的。”在成稿后的反思里，她们时常感激这桶冷水。现在回想这篇稿子，葛书润觉得，尽管这篇报道在专业性和结构方面有颇多不尽人意之处，但是它“填补了一个可能被主流媒体遗漏的现场。”“如果说得再矫情一点，那就是当时燃起的新闻专业理想的火焰至今也没熄灭。”林子璐说。“永远不设限”被问及关于新闻实务的经验，林子璐说：“永远不要给自己设限。”她提到她在南方周末时的实习老师：她是一位资深记者，跑了自己的口子十多年，自己也成了该领域的半个专家。《马连洼西路大撤退》后，三人多次合作，先后尝试了深度报道、杂志制作、数据新闻和非虚构。正是在屡次尝试中，她们打破了自己给“新闻实务”设下的限制。新的选题，新的内容，倒逼着她们不断迭代自己的技能，尝试更新颖、更合适的呈现方法。大三上，她们一起选修了杂志编辑和数据新闻两门实务课程。封面报道的采写可以算是“老本行”，但杂志的设计、数据新闻的制作，却不断逼着她们跳出舒适圈，去做新的尝试。三人“杂志编辑”课程作品——《零点五倍速》封面邓海滢就是从她们的“数据新闻”课程作品《高烧遇冷？国内马拉松的冰与火之歌》开始，逼着自己成为一个“半吊子多面手”——哪怕用笨办法，也要死磕新技术。“做《马拉松》的时候就是把自己当假AI，硬生生人工清洗了三四千条数据，还兼职设计师，在不会编程的情况下通过仿写通宵速成了echarts（一个用Javascript的数据可视化工具）。”这几次试炼，也让她对那句“新闻的边界是液态的”有了切身的理解。“为了把事情清晰、深度地传达给公众，新传工作者应当拥抱新角色和新技能。”大三下，三人又做了一次“轨道”外的尝试：报名参加澎湃新闻组织的非虚构大赛。和传统的深度报道略有区别，这篇非虚构作品记录的是一个高功能自闭症患者的一段人生，如何写出“故事感”让人头秃。在截稿前的三天里，她们把原稿的整个框架推倒重建，只为了让叙事的节奏更明快，故事更流畅。最终，这篇非虚构的处女作《“佼佼者”嘉洋》在几千个作者中夺得第十二名。“这至少让我们见到了非虚构的大门长什么样。”林子璐说。三人参加澎湃新闻创作者大会这些尝试让她们的四年新闻专业学习更有实感，也慢慢领悟到，专业本身并没有划定的栅栏，只要自己去争取和体验，就能见到更壮阔的风景。她们最近参与了一篇关于新闻学子求职路的稿件创作，在行文最后，葛书润写道，“‘新闻学子不一定奔向新闻行业，而新闻行业的人也不一定来自于新闻学院’也许并非一种不健康的生态；新闻行业要求行业人才的多元化发展，除了吸引着其他专业的毕业生，也促使着新传学子培养自己的能力朝多元化发展。”好奇也是一种意义她们说自己“只能算半只脚踏入了新闻”，但她们也不是没为这踏出的半步思考过：我们所正在做的事情，真的有意义吗？2017年冬天的马连洼租户区，几个被清退的租户站在寒风里打量她们：“你们是不是记者啊？你们能不能帮我们反映一下？能跟上面说说吗？”那一刻林子璐意识到，她们能做到的和想做的依旧相隔遥遥。“想知道”没错，但这够吗？从新闻周报退休后，三个人没闲着，转移阵地，成为了院内另一个主打数据新闻和深度报道的学生公众号“RUC新闻坊”的小编，在方洁老师的指导下，和另外的小编们合作，操作着五花八门的选题。远至巴黎圣母院的大火、普利策的开奖、英国的冷柜货车案、鲍某某疑似性侵事件，近的也有周杰伦的新歌和李佳琦的直播间。一个个热点跟下来，有时熬夜通宵也不觉得累，只因为这是“自己想知道”。“想知道事情的前因后果，也想知道呈现这样的事件还有什么样的新可能。”邓海滢说。每次实践都能成为一场冒险。今年春节前夕，新冠疫情肆虐全国。RUC新闻坊的小编们和指导老师方洁都觉得在这么大的事儿面前，虽然是学生，但好歹是新闻学院的学生媒体，“总该为此做点什么”。但去往风暴中心武汉，对很多社会媒体来说都是一种奢望。想了解现场，想传递有效信息，为此，新闻坊想出了五花八门的迂回之策：从小编自己对家乡抗疫的书写，到向武汉当地的亲历者征稿、约稿，再到从报道和社交媒体中爬梳相关数据，再到为疫情梳理双线的舆情史……步步探索中，新闻坊的疫情报道系列阅读量刷新着自己的记录，从几千，逐步攀升到几万、十万加，再到被姚晨等大V转发，几乎谁都没料到这个“想知道”能自己走这么远。三个人都参与到了这场强度不低的创作中，时常为作出一张数据图、想出一段好结语心神不宁。但邓海滢说，当这些稿件被看见、被肯定、被讨论的时候，她会觉得自己做的事“好像有那么点意义”。不理解的声音仍然会有，但发现“不理解""也有意义。葛书润参与的新闻坊稿子《那些被吐槽的国家，为抗疫“默默”做了哪些努力？》发布后引起了不小的争议，有读者认为这篇文章开阔了视野、带来了理性，但也有不少的声音认为这是一种带有偏见的“辩护”和“支持”。被问及此事，葛书润说，最初大家想做这篇稿子，也不过是出于好奇：难道其他的国家真的那么“随意”吗？是否有一些经验在舆论场中被隐匿了呢？“我觉得‘想知道’和‘摆事实’都不会是错误。如果有人觉得这是一种辩护，恰巧从侧面说明了大家都意识到这场叙事背后的确存在某种失衡，而发现这种失衡是有意义的。”邓海滢葛书润林子璐为了这份“想知道”的热情和“摆事实”的能力，她们将继续在人大新闻学院就读。苟日新，日日新，又日新，新闻学是一门永在更新、在流动的学科，当被问及是否会在新闻这条路上走下去时，她们无一不立刻回复道：会！文字：新闻中心 李自然 图片：受访者提供美编：新闻中心"
2020-07-08,新闻一家人,http://mp.weixin.qq.com/s?__biz=MzA3MTA4MTAzMQ==&amp;mid=2657480637&amp;idx=1&amp;sn=69f94ea22f9c597a9762377edfb792e7&amp;chksm=84a24295b3d5cb83b0e3ad33d153476136a01c66d23cb85af144f7182053857583c9852b89e2&amp;scene=27#wechat_redirect,新闻学院主办五校联合第一届全国新闻传播学研究生“青梅论坛”,2020年7月4日，由中国人民大学新闻学院、安徽大学新闻传播学院、南京大学新闻传播学院、浙江大学传媒与国际文化学院、中山大学传播与设计学院联合发起的第一届全国新闻传播学研究生“青梅论坛”顺利举办。近1600名师生通过腾讯会议平台及其直播线上参与了此次论坛。论坛开幕，由轮值主办方中国人民大学新闻学院执行院长胡百精教授进行开幕致辞，胡百精教授寄语与会的同学们“在珍珠般的年纪，绽放珍珠般的光华”。胡百精教授表示“青梅论坛”是我们期待中的、理想的学术平台，“希望通过这一青年人的学术论坛，向青春致敬，向青春的学术致敬”。论坛旨在发现优秀的论文，发现优秀的年轻人，努力搭建形成“产销一体的学术展示会”。随后全体与会人员线上合影。中国人民大学新闻学院执行院长胡百精教授开幕式致辞第一届新闻传播学研究生“青梅论坛”与会人员合影论坛根据主题分为四场。第一场主题为“身份表达与群体认同”，由浙江大学传媒与国际文化学院院长韦路教授主持，中国人民大学新闻学院教授、《国际新闻界》主编刘海龙老师和中山大学传播与设计学院李艳红教授担任点评嘉宾。五位同学展示汇报后，李艳红教授分别从研究问题是否具有重要性与开放性、研究设计与理论框架、方法材料的收集与分析三个层次对前三篇论文提出了修改意见。刘海龙教授则针对后两位同学的论文提出，在对一般性研究问题进行探究时，还需要根据研究对象特征进行一些独特性探索。第一场“身份表达与群体认同”嘉宾与论文作者合影第二场主题为“媒介理论：探索与反思”，由中山大学传播与设计学院院长张志安教授主持，《新闻记者》主编刘鹏老师、安徽大学新闻传播学院副院长刘勇教授担任点评嘉宾。五位同学展示汇报后，刘勇教授进行了详尽的点评，并提出“理论研究进与出”的问题，他指出，“进”理论当深入理论的根源和脉络，做出深描，“出”理论则应当关照当下，也需要注重理论的适用性。刘鹏老师肯定了各位同学对于新闻传播学经典著作的阅读，并建议“避免做对策性研究，有损文章的学术品质”。第二场“媒介理论：探索与反思”嘉宾与论文作者合影第三场主题为“技术平台与社会景观”，由安徽大学新闻传播学院院长姜红教授主持，中国传媒大学新闻学院院长、《现代传播》主编隋岩教授和浙江大学传媒与国际文化学院刘于思副教授担任点评嘉宾。五位同学展示汇报后，隋岩教授围绕“现代性”从研究的方法、路径、对象选择提出了修改建议，并认为与自然科学中的“绝对真理”不同，社会科学中“真理是相对的”。刘于思副教授针对同学们的汇报提出研究中需要思考的三点共性问题：理论适用性、理论指向的范式与分析方法、分析单位的选择。第三场“技术平台与社会景观”嘉宾与论文作者合影第四场主题为“新闻场域:理论与实践”，由南京大学新闻传播学院执行院长张红军教授主持，复旦大学新闻学院教授、《新闻大学》常务副主编朱春阳老师和南京大学新闻传播学院卞冬磊副教授担任点评嘉宾。卞冬磊副教授给出修改意见后指出，同学们不应陷于平庸的规范，但仍处于学习规范的阶段，如何使用理论，在论文中安插理论资源，是一个长期的问题。朱春阳教授则引用“学而不思则罔，思而不学则殆”提醒同学们学会处理读书与思考之间关系，并提出要勇于提出自己的观点，“以我为中心”进行材料有机取舍，同时慎用概念，保持研究范式的一致性，不应在多种范式中游移。第四场“新闻场域:理论与实践”嘉宾与论文作者合影随后，由中国人民大学新闻学院党委书记周勇教授宣布本次论坛的论文推荐名单：最佳论文中国传媒大学传播研究院  张文娟《“底层”数字化生存的可能及其意义—-基于下岗工人生命历程的观察》优秀论文中国人民大学新闻学院  段世昌《从寄生到共生——平台与基础设施的关系研究》浙江大学传媒与国际文化学院  胡梦佳《为尼尔·波兹曼正名：兼论“媒介即隐喻”的理论内涵》复旦大学新闻学院  刘浏、陈泽月、郭文浩《变化中的“新闻场域”：基于自媒体“调查新闻”的分析》中国人民大学新闻学院党委书记周勇教授宣布本次论坛的论文推荐名单最后，第二届“青梅论坛”轮值主办方南京大学新闻传播学院执行院长张红军教授进行闭幕致辞。张红军教授首先鼓励各位青年学子在这思想解放理论创新的最佳时期继续努力，并向此次论坛点评的专家学者表示感谢，期待明年能够继续为青梅们指点迷津，最后邀请各位师友在明年青梅结子之时，具身地相约南京大学。南京大学新闻传播学院执行院长张红军教授闭幕式致辞据悉，论坛共收到海内外63所高校的有效投稿91份，经一轮初审和两轮终审，共有20篇稿件入围。论坛议程公布以来，共收到1467条旁听报名。下一届全国新闻传播学研究生“青梅论坛”将由南京大学新闻传播学院主办。文字&图片：中国人民大学新闻学院
2020-07-07,新闻一家人,http://mp.weixin.qq.com/s?__biz=MzA3MTA4MTAzMQ==&amp;mid=2657480638&amp;idx=1&amp;sn=82800d086da6ed42ab5c2ec49b7ff1ea&amp;chksm=84a24296b3d5cb805f029055a831a167d7ddde6f1954106cf4b581a708a4a6486f330c9f2320&amp;scene=27#wechat_redirect,明新记忆 | 2020中国人民大学新闻学院毕业视频,我还想去同样的地方拍一组的毕业照去食堂买一碗热乎乎的面条吃去明德楼刷一次夜再抢一次图书馆靠窗的位置和室友再跨一次年……疫情带来遗憾种种我们且见信如晤命中注定的别离预示着重逢就在前面视频：宣传部美编：新闻中心
2020-07-06,新闻一家人,http://mp.weixin.qq.com/s?__biz=MzA3MTA4MTAzMQ==&amp;mid=2657480591&amp;idx=1&amp;sn=441845d3da2a0f373dd75cc5e295eb6f&amp;chksm=84a242a7b3d5cbb1860ec107fb92304fe27207dadff288105e3eec16afefce23965638804744&amp;scene=27#wechat_redirect,明新记忆 | 何天平：有所爱，有所求，有所自由,"理论学习中发表论文、出书、写教材，实践探索中深度参与一线的影视生产，在《人民日报》等媒体上发表评论文章……严谨的理论学习与丰富的实践探索一同构成了何天平的博士生活。“闲云潭影日悠悠,物换星移几度秋”，毕业季悄然而至，今天带大家一起走进他在人大新闻学院读博的这几年。何天平，中国人民大学新闻学院2016级博士生。博士在读期间共发表学术论文44篇，其中C刊13篇，独作或一作的C刊7篇；参与国家级、省部级等科研课题八项；出版自己的第一本文化评论集《藏在中国电视剧里的40年》；写作出版了两本教材，分别是广电基础专业课教材《音视频内容制作》，《面向用户的设计：移动应用产品设计之道》；2017年入选中国人民大学新闻传播学科“双一流”建设学术拔尖人才计划，成为首批培养人；曾获得第五届电视文艺“星光奖”理论奖一等奖，第十五届全国广播影视学术论文二等奖、三等奖，2018年中国报纸副刊研究会年度二等奖等；曾获第六届范敬宜新闻教育奖（学子奖）；硕博阶段获得两次研究生国家奖学金，以及优秀研究生、三好学生、校级优秀毕业生等荣誉。理论的探索者怀揣着从事与“电视”相关职业的理想，何天平硕士阶段来到了人大新闻学院广电专业。试着去“以一个鲜活的、注入着我们这代正在成长着的学子的独特视角”系统性地去研究中国电视。在硕士期间，何天平就明确了自己想要继续读博的想法。谈到读博、走学术科研道路时，他认为主要有两个原因：一是觉得做学术是一件“好玩、有趣”的事。他一直认为“我想去做的研究”和“别人觉得你值得去做的研究”之间从来都不能直接划上等号，“读博之路很长，我们理所应当地要去坚持做‘自己觉得值得的事’，才有底气去避开难免会面对的犹豫或者困惑”；二是因为他想成为一名老师，认为站上讲台是件很神圣的事，读书育人是个光荣的使命。他常常会回忆起自己博士阶段在给其他高校上课的经历。在课后的期末评教环节中，他“看到教过的学生对自己的肯定感到特别自豪，感觉自己做的事是有价值的，是能对他人有影响的”。因此更坚定了成为老师的信念。四年过去了，何天平特别庆幸自己选择这条道路的初心从未改变。何天平参加学术会议何天平的研究方向是视听传播，主要的研究脉络有两个方面：一个是当代电视文化，另一个是新媒体视觉形态。在他看来，这两者的选择“都是随着自己的研究兴趣慢慢清晰的，是顺其自然、水到渠成的，离不开一段时间以来的学习、阅读、积累。”本科阶段对数字媒体艺术的学习经历、对电视文化的兴趣、持续的探索欲望都是他研究的推动力。并且在读硕博之前，他已经是一个积累了一定经验的互联网产品设计师，拥有交叉学科的背景，加上对于这个领域的喜爱，促使他对包括加交互设计在内的诸种新媒体视觉形态有了更持续、更深入的关注。2017年，何天平经过遴选、公开选拔入选中国人民大学新闻传播学科“双一流”建设学术拔尖人才计划，成为首批培养人。他的研究主题是“媒介技术视野下的视觉传播形态的演进规律研究”，谈及为何选择这个主题，他的回答很简单：“基于自己的研究方向，从新媒体视觉研究这一部分进一步发散”。选好主题，他以问题为导向，带着两个问题展开课这次研究。在整个研究过程中一直在思考：“技术作为一种结构性力量对视觉传播形态演进所产生的影响是显而易见的，那么这种变化的轨迹是不是有一种可循的规律？在未来，技术对视觉传播形态的构造是不是完全无迹可寻？”何天平参与拔尖人才选拔何天平在博士阶段的导师是周勇老师，“加入周门是一件特别幸福的事，特别感谢周老师这四年来在方方面面给的关怀”。这份关怀中，不仅有周老师在学术上提供的帮助、指导，还有对学生生活的关心。何天平的电脑里有一个专门的文件夹，整理记录了每次和周老师聊论文的笔记，这四年的时间里共记下了几万余字，“在主流、真问题、研究有持续性”，老师的这一言对何天平来说至今都很受益。上个月，他在博士论文答辩结束后，给周老师发了个微信，感慨“时间过得好快，这就四年了”，周老师回复他“还成长了”，千言万语尽在不言中。在这四年的时间里，“导师一直见证着我一点一滴的变化，很多时候比我自己都更了解我，很感谢这一路有我导的陪伴和引领”。何天平和胡百精院长和导师周勇老师的合影（左一为胡老师，右一为周老师）何天平在学术科研道路上的不断挖掘探索，也使他收获了不少荣誉。博士在读期间共发表学术论文44篇，其中C刊13篇，独作或一作的C刊7篇，发表论文见《国际新闻界》《现代传播》《新闻界》《中国出版》《中国电视》等期刊。部分论文《新华文摘》编目辑览、《中国广播电视年鉴》全文转载。参与国家级、省部级等科研课题八项。获得过第五届电视文艺“星光奖”理论奖一等奖，第六届范敬宜新闻教学奖（学子奖）。回忆获得范敬宜新闻教育奖的时候，他觉得特别突然也特别荣幸，“在国内新闻传播学界能获得范敬宜新闻教育奖学子奖，这可能是很多新闻学子都梦寐以求的事。其实在那之前，博士研究生取得这个奖的并不多，我这么一个大龄学子去竞争，心里也很没有底气”，而“在博士阶段获得这个殊荣，心里肯定是会更激动的”，对何天平来说，这份奖项是对他过往媒体实践的肯定，意义非凡。何天平主持行业论坛走学术科研之路，“最重要的是自己感兴趣，是自己打心底里觉得值得的，才能坚持走下去”，并且还要有愿意扎下去的耐心和永远能保持的好奇心。不过他也特别警惕做学术而与现实、与世界脱节的这种状况，“研究不是无根之水，势必能从现实里找到出处，也能在现实里找到某种出口，至少对我们广播电视研究是这样的”，同时他也认为学界和业界的有益互动是很必要的，但也需要保持一定程度上的关系抽离，过于亲近或过于疏远都不太能帮助做好研究。何天平希望“做学术的人也能做好创作，做了创作也不会因此让自己的学术变为单纯的业务总结”，也就是常说的理论价值和应用价值并举，能将两者统合自然是最理想的。实践的先行者“行是知之始，知是行之成。”在学术科研之外，何天平也积极参与校内校外的社会工作，实践经验丰富，成果斐然。在校内，何天平是新闻学院2016级博士班的班长，在视听传播系里担任相应课程的助教、助研，并且也参与负责“RUC视听传播”公众号的运营工作。何天平参与校园公开课《演员请就位》在校外，何天平在课余实践中，作为媒体人在《人民日报》、《光明日报》、《文汇报》、《中国青年报》、《文艺报》等主流媒体上开设评论专栏或发表文化评论，合计百余篇，近30万字，代表性的如在《文汇报》开设的“中国电视剧60年”专栏，所撰写的评论曾刊于《光明日报》头版等。写文化评论是何天平从本科一直延续到现在的个人兴趣，在他看来，写评论即是记录自己对某些文化现象的看法，是个纯粹“有感而发”的过程。几年时间下来，他写了不少的评论，于是就有了评论集《藏在中国电视剧里的40年》的出版。在评论集出版后，有读者私信他说因为看了这些评论很想走上电视这条路，想起这件事他就觉得特别温暖，“我们在做的事并不是没有价值的，哪怕这种影响并不惊天动地”。何天平参与电视剧研讨会除了作为媒体人撰写评论，何天平也提供智库支持，作为北京市广播电视局网络视听节目评审专家对包括爱奇艺、优酷、今日头条等北京市属视频网站视听节目进行上线评审，还担任了中央人民广播电台特约评论员，北京电视台“一带一路”新闻行动听评员，面向影视公司开展了多场专业性公益讲座，如《传统·资本·爆款：中国电视剧市场观察》等。何天平为自己的书做阅读分享此外，何天平一直在参与着影视生产，主要是以影视策划和宣传的身份来介入，参与策划了纪录片《剧说中国》、纪录电影《生活万岁》等项目，具有代表性的影视项目宣传如《长安十二时辰》《鹤唳华亭》等。其中《剧说中国》是何天平这两年参与策划的最喜欢的一个纪录片，它正好在中国电视剧60年的节点推出，里面选择的电视剧案例以及电视剧人都很值得尊敬，也让自己学到很多。留学经历：在独处中平静思考何天平在2018-2019年去了日本爱知大学，对他而言这一段经历是特别的，这一年里，“有了特别多跟自己相处的时间，也在这个过程中想明白了很多以前没思考明白的事”。回忆起在日本的生活，“在镰仓看过的海，在京都看过的枫叶和樱花，在九州泡过的温泉，在北海道看过的雪，在冲绳看过的鲸鲨，还有很多不经意路过的不知名的小地方，有时候一发呆就是一下午，看来往的人、听着叮叮当当的电车声，心里很平静”。谈到这段经历对自己学术研究的影响，何天平表示，“一堂讲生活方式的民俗学课为我的博士论文选题带来了灵感。这节课使我有了把国民‘看电视’变化和生活方式变迁相关联的研究思路。同时研究里一些社会学视角的引入，也受到了我在日本的博士生导师和授课老师的启发和指点”。何天平在日本富士山 未来：遇见更好的风景与自己何天平计划在博士毕业后去社会与人口学院做博士后，一方面是因为从日本回来后，他对社会学有了更多的好奇，有机会去人大同样最顶级的社会学专业再学习两年是件非常值得的事情，“在我既有的研究脉络之下，社会学视角的涉入会越来越多，有机会拜师并系统性地对此进行学习，对我后续的研究一定会有很大的帮助”；另一方面，虽然这样的选择意味着距离他真正成为一名老师还要再等至少两年，但他觉得自己对时间没有那么强烈的恐惧， “在一个新环境里的两年，一定会遇到未曾料想过的好风景——有跟未来要走的路不完全相同的新体验，这不是一件很让人兴奋和期待的事吗？”无完美之路，唯坚持之心有所爱，有所求，有所自由，是何天平这四年来的座右铭，这里与师弟师妹们共勉。如何选择未来的道路，何天平认为比起“往哪里走”，更重要的是“坚持走下去”，很多路也许现在不那么清晰，但走着走着就会清晰了，只要明白自己想要的是什么就好，“在某个阶段做出某个可能的选择都会有它独特的美好和代价，没有哪一条路会完全符合自己的预期，也没有哪一条路会足够完美，但不管如何我相信都会有不期而遇的好风景。想起初中里有篇课文里面有一句‘慢慢走，欣赏啊’，说的不就是我们该有的心态嘛”。窗外日光弹指过，毕业，是一次旅程的终点站，却也是另一趟旅程的起始站。在这趟名为“人大新闻学院的博士四年”的旅程中，有收获，也有难忘的回忆，在一次次挑战中收获，在一次次尝试中进步，未来将会是何天平新的起点。相信何天平会继续带着爱和自由出发，前程似锦，未来可期。文字：新闻中心 张琪赟 时振阳图片：受访者提供美编：新闻中心"
